reltime/s,C/mA.h,C/A.h,Ewe/V,soc,soc_cell
10841.31532257999,0.0439562372560108,4.39562372560108e-05,0.497208356857299,0.5846665917615849,0.5846665872838316
10851.315515128954,0.0439967842997709,4.39967842997709e-05,0.497341990470886,0.5852059123076807,0.5852059078357419
10861.315707678965,0.0440373308103755,4.4037330810375504e-05,0.497341990470886,0.5857452257622183,0.585745221296094
10871.315900227986,0.0440778774855829,4.4077877485582905e-05,0.497265636920929,0.5862845414061554,0.5862845369458454
10881.316092777995,0.0441184239577219,4.4118423957721895e-05,0.497456550598144,0.586823854349058,0.5868238498945625
10891.31628532696,0.0441589704920795,4.41589704920795e-05,0.497590214014053,0.5873631681195368,0.5873631636708556
10901.316477876971,0.0441995170866518,4.41995170866518e-05,0.497647494077682,0.5879024826909378,0.5879024782480711
10911.316670425991,0.0442400632314648,4.42400632314648e-05,0.497704774141311,0.5884417912800425,0.58844178684299
10921.316862974956,0.0442806096253055,4.42806096253055e-05,0.497685700654983,0.5889811031814911,0.5889810987502531
10931.317055524967,0.0443211555543958,4.43211555543958e-05,0.497647494077682,0.5895204089012451,0.5895204044758213
10941.317248073989,0.0443617019027367,4.43617019027367e-05,0.497723877429962,0.5900597201974961,0.5900597157778867
10951.317440622952,0.0444022481232436,4.44022481232436e-05,0.497723877429962,0.5905990297934133,0.5905990253796183
10961.317633171971,0.0444427943645728,4.44427943645728e-05,0.497857540845871,0.5911383396662903,0.5911383352583096
10971.317825721984,0.0444833404829706,4.44833404829706e-05,0.497876644134521,0.5916776479040434,0.5916776435018771
10981.318018271006,0.0445238865331826,4.45238865331826e-05,0.498105764389038,0.5922169552348502,0.5922169508384981
10991.318210820958,0.0445644324517721,4.45644324517721e-05,0.498086661100387,0.5927562608149319,0.5927562564243942
11001.31840336899,0.04460497822482,4.460497822482e-05,0.498048484325408,0.5932955644591494,0.5932955600744261
11011.318595919,0.0446455241780251,4.46455241780251e-05,0.498182147741317,0.593834870499657,0.5938348661207479
11021.318788467965,0.0446860698687007,4.4686069868700695e-05,0.498143941164016,0.5943741730482317,0.5943741686751369
11031.318981017976,0.0447266155706175,4.47266155706175e-05,0.498105764389038,0.5949134757463269,0.5949134713790464
11041.319173566995,0.044767161702633,4.4767161702633e-05,0.498296707868576,0.5954527841652106,0.5954527798037444
11051.319366117008,0.0448077075323467,4.4807707532346696e-05,0.498334884643554,0.5959920885631459,0.5959920842074939
11061.319558665971,0.0448482534095389,4.48482534095389e-05,0.498373061418533,0.5965313935925978,0.5965313892427602
11071.319751214993,0.0448887996113377,4.48887996113377e-05,0.498353987932205,0.5970707029396767,0.5970706985956534
11081.319943765004,0.0449293458696998,4.49293458696998e-05,0.498544931411743,0.59761001303911,0.5976100087009011
11091.320136313969,0.0449698915451355,4.49698915451355e-05,0.498564004898071,0.5981493153849772,0.5981493110525826
11101.320328863978,0.0450104373215778,4.50104373215778e-05,0.498602211475372,0.5986886190743439,0.5986886147477636
11111.320521413,0.045050983118446,4.5050983118446e-05,0.4986212849617,0.5992279230353977,0.5992279187146317
11121.320713962952,0.0450915289950742,4.5091528995074205e-05,0.498754948377609,0.5997672280573478,0.5997672237423961
11131.320906511974,0.0451320753504499,4.51320753504499e-05,0.498735845088958,0.6003065394471694,0.600306535138032
11141.321099061985,0.0451726222149767,4.51726222149767e-05,0.498793125152587,0.6008458576092639,0.600845853305941
11151.321291611006,0.0452131691949227,4.52131691949227e-05,0.498812228441238,0.6013851773065615,0.601385173009053
11161.32148415997,0.0452537160663765,4.52537160663765e-05,0.498984068632125,0.6019244955607927,0.6019244912690987
11171.32167670998,0.0452942626606968,4.52942626606968e-05,0.499213218688964,0.6024638101288419,0.6024638058429623
11181.321869259002,0.0453348091042075,4.53348091042075e-05,0.499155908823013,0.6030031226909565,0.6030031184108913
