time/s,reltime/s,C/mA.h,C/A.h,Ewe/V,Ece/V,Ewe-Ece/V,,soc_init (lookup in 0.2C),,Q/Q_max,soc_cell
512441.540729761,0.160799884004518,3.26126894851525E-05,3.26126894851525E-08,0.345774412155151,-1.01978611946106,1.36556053161621,,,,0.000447361995681104,0.000620502552583138
512441.542729757,0.162799880024977,3.3017825288905E-05,3.3017825288905E-08,0.346920043230056,-1.01978611946106,1.36670616269111,,,,0.000452919414113923,0.000626059971015957
512441.544729754,0.164799876976758,3.34229596687687E-05,3.34229596687687E-08,0.348027467727661,-1.01986241340637,1.36788988113403,,,,0.00045847681301466,0.000631617369916694
512441.546529751,0.166599873977248,3.37875811457633E-05,3.37875811457633E-08,0.349077641963958,-1.0200343132019,1.36911195516586,,,,0.000463478479365752,0.000636619036267786
512441.548329748,0.168399870977737,3.41521909667385E-05,3.41521909667385E-08,0.350146919488906,-1.01969063282012,1.36983755230903,,,,0.000468479985826317,0.000641620542728351
512441.550129745,0.170199867978226,3.45168085561858E-05,3.45168085561858E-08,0.351235270500183,-1.01976692676544,1.37100219726562,,,,0.000473481598850285,0.000646622155752319
512441.551929742,0.171999864978716,3.48814240230454E-05,3.48814240230454E-08,0.352247238159179,-1.01969063282012,1.3719378709793,,,,0.000478483182757824,0.000651623739659858
512441.553729739,0.173799861979205,3.52460338373978E-05,3.52460338373978E-08,0.353316485881805,-1.01972877979278,1.37304526567459,,,,0.000483484689127542,0.000656625246029576
512441.555929738,0.175999860977754,3.56916680501566E-05,3.56916680501566E-08,0.354481220245361,-1.01974785327911,1.37422907352447,,,,0.000489597641291586,0.00066273819819362
512441.558129739,0.178199862013571,3.61373054418298E-05,3.61373054418298E-08,0.35549321770668,-1.01978611946106,1.37527933716774,,,,0.000495710637062137,0.000668851193964171
512441.560329739,0.18039986200165,3.65829414195484E-05,3.65829414195484E-08,0.356619745492935,-1.01978611946106,1.37640586495399,,,,0.000501823613436878,0.000674964170338912
512441.562529739,0.182599861989729,3.70285798741711E-05,3.70285798741711E-08,0.357708096504211,-1.0200343132019,1.37774240970611,,,,0.000507936623788355,0.000681077180690389
512441.564729739,0.184799861977808,3.74742151565021E-05,3.74742151565021E-08,0.35872009396553,-1.01999604701995,1.37871614098548,,,,0.000514049590624172,0.000687190147526206
512441.566729738,0.186799861025065,3.78793438838587E-05,3.78793438838587E-08,0.359865725040435,-1.01997697353363,1.37984269857406,,,,0.000519606911987088,0.000692747468889122
